
# The Grey NATO – 263 – Watchmaking's Watchmaker Problem With Rhonda Riche And Jason Gallop
Published on Thu, 30 Nov 2023 06:00:00 -0500



## Synopsis
The episode begins with an update on The Gray NATO's supporter system and a goal to reach 2,000 subscribers to start producing video versions of the podcast. They discuss James' recent trip to Dubai Watch Week and a standout talk by watchmaker Steven McDonnell. The main segment features a conversation with journalist Rhonda Rich and watchmaker Jason Gallop about the shortage of trained watchmakers and the challenges in meeting the demand for watch production and servicing. They delve into factors contributing to the shortage, such as changing industry dynamics, the decline of local watchmakers, and the need for more awareness and training opportunities. The episode concludes with final notes on various topics, including music, automotive media, and a video about life on a tall ship.

## Links
- [episode page](https://thegreynato.substack.com/p/263watchmakingswatchmakerproblem)
- [episode MP3](https://www.buzzsprout.com/2049759/14052587-the-grey-nato-263-watchmaking-s-watchmaker-problem-with-rhonda-riche-and-jason-gallop.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|Jason Heaton| Hello and welcome to another episode of The Gray Nato, a loose discussion of travel, adventure, diving, driving, gear, and most certainly watches. This is episode 263 and it's proudly brought to you by our ever-growing TGN supporter crew. We thank you all so much for your continued support. And if you'd like to support the show, please visit thegraynato.com for more details. James, how's it going? Speaking of subscriber crew or supporter crew, you've got some, a little update, don't you? |
|James Heaton|Yeah, we've got, we've got a little bit of news. I'm doing pretty well. A little, little fried from a week in Dubai, but we can get to that in a minute. You know, with this episode, I think we're officially into the, what will be the start of our third year of the supporter system. So for those of you who don't support, or maybe, you know, we, we mention it, but not always the specifics through Substack, which is where we publish the show notes and other goodies.  You can subscribe to the show for either $5 a month or 100 bucks a year. There's kind of different benefits to each level. And we want to put out a little challenge because we'd like to grow the show enough that we could afford to do video, which will require a video editor. We'd like to be able to publish our conversations as YouTube videos and do that kind of stuff and kind of expand a little bit so that folks who'd rather watch can do so.  And so currently after a couple of years of doing this, we're just shy of about 1500 subscribers. And Jason and I have decided that we can commit to doing video, uh, when we hit 2000 subscribers. So if you're listening and you're interested in video, and this might be enough of a value add to push you over into the subscriber crew, uh, platform, uh, check it out at the gray nano.com. Uh, if we can hit that goal sometime in, you know, the next little while foreseeable future, uh, we would like to start publishing video versions of these episodes, uh, which I think could be pretty fun. |
|Jason Heaton| Yeah, I think so too. I'll have to comb my hair occasionally and, you know, up my office game. But that's definitely gonna be worth it if it comes to that. I'd love to do that. |
|James Heaton|Yeah, me too. So with that out of the way, a huge thank you to everybody who has been supporting the show for the last couple years. It's always exciting to see the annual subscribers kind of re-up for another year. It's this kind of vote of confidence that we We didn't drop the ball too bad, uh, the previous year, but let's be clear. I have dropped a ball, uh, this year. Uh, so another bit of show news is that we are going to be doing a Q and a December marathon. So currently we're three episodes of our Q and a short, uh, that'll be for September, October, and November, which would bring us to December. And the December episode would come up early January.  So I do want to get back on that cadence and get caught up. So over the next few weeks, uh, those of you who have the TGN crew, uh, sort of private, uh, podcast feed, we'll start to see, uh, probably weekly Q and a's on top of the show. So a little bit of extra content for your holiday driving for your, uh, you know, time wrapping gifts and all that kind of stuff. Uh, but, uh, we will, we will make up those three episodes. We're recording one of them right after this. So expect to see those.  Really, the first one for September will come up in just the next few days. So thanks so much for your patience on that one. And also, thanks so much for everybody being cool about us taking last week off. I'm not sure I would have put together a coherent episode after a week in Dubai. The jet lag was remarkable and very trackable, thanks to my new aura ring. Oh, yeah. Reminding me just how dead tired and broken my body was. Yeah. But Dubai was a trip, you know, very much felt like... I guess the thing that would remind me most would be like when we did... Or when I did Watches and Wonders Miami years ago, just before the pandemic, where obviously warm weather and all the brands all in kind of one space, in a space that felt loosely like retail environments, but they weren't actually selling anything. It was fascinating, met a lot of very interesting people, saw a lot of the old friend group that you really only see, you know, at either watch events or major trade fairs, that sort of thing. I would say largely it was good. I would also say it was probably too long for me to be in Dubai. Yeah, that was a long trip. You know, that'll be the longest trip of my year at six nights, but I had a really good time and a quick shout out to Romaine for a really lovely hangout. We had a couple of folks on the TGN Slack that were in the area and up for a hangout and when we finally, the dust settled, It ended up only being Romain. So we had a really nice couple of beers at the Waldorf where I was staying and he brought out some really awesome watches and we had a nice chat. So Romain, thank you so much for that. It was a treat to meet you and to have a hospitable sort of face in Dubai. The Slack thing really kind of gives you an instant friend or two pretty much anywhere, which is awfully nice.  Uh, look forward to many more hangouts in 2024. Uh, we're going to try and make that another priority for the show on top of eventually hitting our video goal and that sort of thing. So. |
|Jason Heaton|Yeah, very cool. Yeah. It looked, it looked like quite the extravaganza. I saw, you know, I was following a lot of people that were there, you know, you included, and, uh, you know, there was everything from, you know, some, some really exotic rare watches to some trips into the desert and then the flooded streets. I mean, how was that? |
|James Heaton| Is that just the flooding was wild? I mean, because I woke up in the middle of the night because the window panes in the hotel were moving. Oh my gosh. Um, as the water kind of lashed, the rain kind of lashed against them. And then it woke up that morning. I basically, and I do this when I, when I book stuff in Geneva as well, I don't really start in the morning. The later I sleep, the closer I stay to my home time zone. |
|Unknown|Yeah. |
|James Heaton| And with a nine hour time difference, I figured it'd be great if I only had to actually account for say six of it, which would take me about a week when I got home to feel normal again. Yeah. And so I was not getting up early and I woke up at, I don't know, 11. There had been an email several hours earlier saying like, yeah, the show's essentially canceled for today or at least like sit tight. Yeah. A couple of the booths didn't survive the, like one of the rest of the restaurant one of the two restaurants that they'd like pop up restaurants got destroyed. The Bulgari booth took a real beating and they had it right back together by about two o'clock, so the show resumed that afternoon. And it was good, but it was wild to sit... I was sitting with Blake from Worn and Wound and Bilal and Oren and Mark Koslerich, and we were just hanging out on the 18th floor of this hotel, looking down at the main road Yeah. Through this part of Dubai and it was under a foot of water and you're just watching like Ferrari and then 12 G wagons and then, uh, you know, a Rolls Royce drop head, like a phantom drop head, just cruising through pushing a bow wake. And you're like, Oh, this is kind of rad. But yeah, it was, that was exciting to see, see the, the kind of the way that, cause they don't really have road. The roads aren't designed to pull water off of them. So it's just water just goes to the low point. Yeah. So it was remarkable to see how well they were able to, you know, dry the space out and get everyone back up and going and that sort of thing. And then the last thing I wanted to bring up about Dubai, and I wrote a story for Hodinkee, so I'll put it in the show notes, but I witnessed the single best watch talk of my entire time in watches. |
|Unknown|Oh, yeah, right. |
