
# The Grey NATO - 130 - October Q And A
Published on Thu, 12 Nov 2020 08:25:24 -0500



## Synopsis
Jason and James answer a variety of listener questions about watches, diving, hiking, and travel. They discuss topics such as the Omega Ploprof titanium dive watch, affordable one-watch collections under $1,000, engraving watches, dream road trips and vehicles, and recommendations for a $500 watch from a boss as a sales incentive reward.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-130-october-q-and-a)
- [episode MP3](https://www.buzzsprout.com/2049759/11310990-the-grey-nato-130-october-q-and-a.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James| Hello and welcome to another episode of The Grey Nado, a loose discussion of travel, diving, driving, gear, and most certainly watches. This is episode 130 and we thank you for listening. Jason, you ready for some Q&A? |
|Jason|Yeah, we got a big crop and we're inching further into November, so we should probably jump right into it. |
|James|Yeah, I know. I'm lazy. I'm a little bit always behind, but we'll slot this in between I guess 129 and 131, obviously, so it should fit okay. We've got a good crop of questions. And for those of you who maybe haven't been doing the Q&As recently, or maybe this is your first time subscribing, these episodes don't show up on all the various feeds. They don't go on Hodinkee. They just show up in the main GreyNado feed, and they're meant to be kind of a discussion between Jason and I and all of you. Anyone who's listening, Uh, there's no advertisers. There's no, uh, there's no anything. It's just, uh, it's just Q and a, we don't do final notes. We don't do chit chat at the top or whatever. If this is your first time listening to a Q and a episode, thank you so much. We really appreciate it. If you're interested in getting your question in, of course, record it into the voice memo app on your phone, try and keep it light. And, uh, you know, around a minute, nice and pithy. And, uh, then email that file to the great NATO at gmail.com. Thank you so much for that. With that in mind, what do you say we get to the first question?  Sure. |
|Jason|Let's go to Bruno from Sao Paulo with a question about the Ploprof. |
|Bruno|Hey guys, Bruno coming in from Sao Paulo, Brazil. So my question is about the Omega Ploprof in titanium. Curious about you guys' opinions. I've been interested in it recently. I know it is not a true rendition of the Ploprof because it's not in steel, but I work as a landscape designer and I'm really interested in this ultra brute watches. Is this a watch you can actually wear? Why don't you guys have an opinion on it and maybe some other recommendations for these ridiculously overbuilt watches that can take any type of beating. Thanks for taking my question. I hope you guys stay. |
|Jason|Wow, Bruno. Thanks for that. We're both big fans of the Ploprof, especially this titanium one. James, you want to jump in with your assessment? |
|James| Yeah, for sure. I absolutely think that's something you could wear. Your only risk factor really is if you're gonna hate the scratches on titanium. I personally, with titanium, I hate the first five or 10, and then it's just scratched. And that surface, they take on a gun metal... Once there's a lot of scratches, you see this on citizens and things that really see a lot of time on people's wrists. Oh, yeah. Probably less so with $12,000 titanium dive watches, but I really like the Ploprof. I have to assume it would be among Omega's toughest watches. And that's a modern, very tech-forward movement, really, really well protected by, you know, a couple pounds of titanium. Yeah, no, I absolutely think you could wear it. Jason, what do you think? We can get to a few alternatives once you weigh in. |
|Jason|Yeah, you know, I had a steel Ploprof years ago, probably the first year they came out, and I loved the look. I mean, the watch was one of those watches you can turn over in your hand and just look at every angle and there's always something interesting to see. The bezel was great. The movement finishing was cool. The push button was fun to operate. Um, the only thing is it was, it was so top heavy. So I think this, um, you know, the titanium really solves that. I haven't actually had a chance to wear one. I think I might've tried one on at Baselworld whenever that first came out and I don't remember. But, um, you know, this is just such a goofy, impractical overbuilt watch, but it's exactly why I love it. I think nowadays are the needle is sort of swinging back towards more sensible sized or smaller, slimmer watches. And I certainly have a lot of love for, for watches in that category. But sometimes you just want to put on a massive watch and it's just makes a statement. It's just fun. And there's nothing wrong with, with liking that. I'm not sure about, you know, if you're going to wear it day to day in your work, if, if the kind of the thickness of it or the shape of it would be a liability, but you know, you'd be better off determining that yourself. Um, But it's not a terribly versatile piece, so if it's like your one watch, it doesn't dress up very well or whatever. But I think it also works well on a beefy leather strap if you're into that sort of thing. Obviously, the mesh or the rubber. Maybe not a NATO on that one, but otherwise, go for it. Cool watch. |
|James|I agree. I think if it's safe for him to wear it at work and all that kind of stuff, I can't imagine this watch not being very reliable and nice on wrist and super fun and the rest of it.  It does seem like a tough watch to do manual labor with on your wrist just because of the profile, like you said. What do you think for some alternatives? Other kind of big burly tough watches that could also stand up to like legit manual labor? |
