
# The Grey NATO - Ep 94 - The 2019 TGN Holiday Gift Guide
Published on Thu, 21 Nov 2019 06:00:13 -0500



## Synopsis
In this episode of The Graynado podcast, the hosts Jason Heaton and James Stacey discuss their holiday gift guide recommendations for 2022. They each suggest five gift ideas across various price points - from relatively inexpensive items like water bottles, magazines, and chargers to higher-end gifts like a projector and a Lego Technic Land Rover Defender model kit. Along the way, they share personal anecdotes and banter.

For the "final notes" segment, Jason highlights an impressive multimedia story called "The Fisherman's Secret" from the San Francisco Chronicle's website. James then promotes the latest issue of the Hodinkee print magazine which features contributions from both of them. They wrap up by geeking out over a website selling rare, vintage military clothing and gear.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-94-the-2019-tgn-holiday)
- [episode MP3](https://www.buzzsprout.com/2049759/11311026-the-grey-nato-ep-94-the-2019-tgn-holiday-gift-guide.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James Stacey| Hello, and welcome to another episode of the Graynado, a Haudenosaunee podcast. It's a loose discussion of travel, diving, driving gear, and most certainly watches. I'm your host, James Stacy. I'm joined by Jason Heaton. This is episode 94, and we thank you for listening. Hey, Jason, how's it going? |
|Jason Heaton|Oh, fighting a bit of a cold here, but hopefully that just makes my voice sound a little more moody and deep and intriguing. |
|James Stacey| Uh, so before we get into the show, I think this is one that, you know, it's, it's our holiday gift guide. We've done these before. It was one of our biggest episodes of last year. I I'm fairly excited about it, but we have a little bit of housekeeping from the top. Um, a few things to get out of the way. So that starts with a huge thank you. Um, for those of you who might've seen on, on our Instagram, we recently crossed 1 million downloads and plays. And that means.  the world to Jason and I, that this has continued, that the show is growing, that we're finding new audiences and that people are still going back and listening to some of the older episodes. So just, uh, from the bottom of our hearts and especially, you know, uh, there's such a nice kind of early Christmas gift, uh, 1 million plays it's, uh, we're proud of it, but we also know that we did not in any way get here without each and every, uh, one of you listening. So we appreciate that a lot. |
|Jason Heaton|Yeah. Yeah. I would echo that. And, uh, thanks for, especially for all the, the feedback and the positive responses. I mean, we just feel like we've got this big family behind us and, and it's been great. And I'm always amazed to hear people that, that say, uh, you know, I just discovered the show and I've started from episode one and I'm like, wow, that's a commitment. That's, that's, that's pretty crazy. |
|James Stacey|That's crazy. Yeah. So there's a lot there. Uh, yes. I mean, soon enough, a hundred episodes, which is another thing we're pretty excited about. Yeah.  Um, the next bit of housekeeping is, you know, we've noticed, you know, recently we've done a handful of these chat episodes, which are like our interview episodes. And, uh, they're just not as popular as the ones where it's just Heaton and I kind of talking about whatever we came across in the last couple of weeks. So, uh, with that in mind, I still want to do the chats. I really love that format of podcasting of bringing in people from within the kind of spheres of TGN and giving them a platform to talk about what they're into.  But I think we're going to kind of rethink that and maybe it won't be whole episodes. I think you'll always get a little bit of Heaton and I kind of chit-chatting at the top and then, you know, the usual final notes. So stay tuned for that. If you see another one that has Chad in the title, be sure to download it, give it a try. We have some fairly interesting people lined up for the next ones, but we're going to kind of lessen the impact on the overall format of the show. So.  Uh, thanks very much for, uh, for listening. And for those of you who enjoyed those episodes, uh, we, we appreciate it very much. So next up, we have a little bit of information for those of you who are local to New York city. And that's, uh, currently Hodinkee has a big pop-up running at 274 Lafayette street in Soho. That'll be running until the 24th. So I figured it was worth mentioning. This comes out on the Thursday before the Sunday when it ends. So there'll be three or four days in there.  Uh, for you to swing by, it's a, it's a cross promotional sort of pop-up with Omega. So there's a tons of watches and there's a space suit and, and, and all sorts of stuff. So if you've got some time Friday, Saturday, Sunday, and you're around the Soho area of NYC, it's really not far from a handful of different subway stops. Swing by the Hodinkee pop-up. It looks amazing. I unfortunately was, you missed it by a day, didn't you?  Yeah, I missed it by a day on either side. I'm back in Toronto while we're recording this and I'm kind of landlocked here for the time being. So I missed it. Please make up for me and swing by and say hi to the team. Say hi to the shop team. They're working so hard to make sure that it's a really special event. And so far, the feedback's been incredible. The photos I've seen look amazing. The space looks really fun. So certainly worth some time if you're kicking around, maybe doing some holiday shopping.  in and around that area, maybe swing by and say hi. And it's right next to a Lac Cologne. So while you're there, you can get some pretty fantastic coffee. Good one. Finally, for those of you who might be wondering, this is our TGN holiday gift guide, which will be focused on everything kind of non-watches that we really liked over the last year when actually recommend people spend their own money on. That said, episode 95 will be a similar format, but specifically watches. So we're doing kind of the normal gift guide and then Episode 95 will be probably like a watch holiday guide of some sort. So stay tuned for that if that's going to be more up your alley. But I think we've got some pretty solid picks for almost anyone you could be buying for if they're in the sort of, again, the kind of spheres of TGN interest. There's a lot here of good stuff. |
|Jason Heaton|Yeah, I think so too. You know, whenever I put together this list, when we've done this the past couple of years, it's fun to do. It's a little daunting and sometimes I get a little paralyzed, but I, The list tends to be either stuff that I already own that I love or stuff that I want. |
|James Stacey|Absolutely. Yeah, I agree. Yeah. So with housekeeping out of the way, Jason, what's new? What have you been up to? |
|Jason Heaton|Well, like I said, I've got this cold and just kind of been laying low, trying to kick it with lots of tea and just hanging out. But I took a couple trips up to a couple hours north of here to Duluth, two different trips over the past few weeks since we've talked last.  That's always fun to get up there by Lake Superior. And, um, the last time we were up was just this past weekend. We, Kashani and I went up with my parents to celebrate my dad's 80th birthday. Um, he's actually turning 80 as we're recording this today on the 19th. So happy birthday dad. He's a happy birthday, a big TGN fan and listener as is my mother. And, uh, I know your parents are too. So happy birthday dad. And, and, you know, keep on keeping on. So we'll, we'll do something again on your 90th, if not sooner. |
|James Stacey| I love that. Yeah. Happy birthday for sure. Well, that sounds like, you know, I've never been to Duluth. I guess, is it already fairly cold? It wasn't too bad up there. |
