
# The Grey NATO - 120 - July Q And A
Published on Thu, 30 Jul 2020 06:00:26 -0400



## Synopsis
This episode of The Grey NATO podcast covers a wide range of topics related to watches and adventure gear. Jason and James discuss tool recommendations for a home renovation project, provide advice on selecting a first digital camera, debate the merits of being a "one watch" person, and explore the historical context around controversial watch names. They also answer listener questions about finding replacement watch straps, modern watch movements, and the durability of dress watches for everyday wear.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-120-july-q-and-a)
- [episode MP3](https://www.buzzsprout.com/2049759/11311000-the-grey-nato-120-july-q-and-a.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James| Hello and welcome to another episode of the GrayNado. It's a Hodinkee podcast, a loose discussion of travel, diving, driving gear, and most certainly watches. This is episode 120 and we thank you for listening. I'm joined as ever by my co-host Jason Heaton. Jason, how are you doing? |
|Jason|Pretty good. Pretty good. Yeah. We're back, back to the grind here. We're, uh, yeah.  A little quieter week than I had last week after the trip. Kind of just unpacking and chilling out. Been hot here, been kind of a classic, you know, classic midsummer, I guess, just hanging out by the AC all weekend and getting by. How about you? |
|James|Yeah, I mean, first up, I would say if you hear power tools and other terrible noises happening in the background, I did my best. We are recording this.  in the early evening. The construction crew is supposed to be to have been done about 25 minutes ago, and I can still hear them cutting or grinding some terrible thing upstairs. I apologize. I'm doing my very best. I literally can't explain how much recording I've had to push into the middle of the night to get some level of silence. So we're doing our best. I hope that it won't be super loud. But for the most part, and, you know, I think I've loosely hinted at what this project would be. But, you know, it's not in the books yet, so we're not going to talk about it. But for the most part, you're shooting and writing and navigating construction noise and the rest of it. You know, the sleep has suffered. The mind is frayed, thin and frayed. But we're here. And yeah, you know, it's been a fine week, like what you said, Jason. It's just insanely hot.  It's a lot of time in the one room I've got that has AC and just kind of hanging out. Yeah. |
|Jason|Yeah. I kind of go back and forth with tolerance for heat. Like if you spend more time in it, do you get more tolerant and then you can kind of spend more time in it or do you run? My thing is I do it as long as I can and then I kind of run and just enjoy the respite in an air conditioned room. But then you get so acclimated to that, that it's harder to be out in the heat. So I've been. Yeah.  Kind of going back and forth. I think our camping trip got me outside enough. I think I punched that card for a while and I can enjoy the, uh, the modern conveniences here for a while. |
|James|Yeah. I, you know, I've, I've always been a kind of summer boy. I like it hot and this is nice. And when it hits, you know, more like mid to high nineties, you know, mid thirties here. Uh, and it's just so humid in Toronto. Uh, it's a different heat than I was used to on the West coast. You know, not only did we seldom see that kind of heat, just the raw temperature, but there was just more air moving around, uh, out there closer to the water. So it's, uh, it, it genuinely, it, it, it doesn't bother me. Sometimes it feels kind of oppressive and yet you sit in the AC and you kind of catch your breath and then move on. Uh, but, but when you're trying to record something and you have to wear a long sleeve shirt and of course you have to be wearing pants and you, and you're just, you're just fighting off the sweat the whole time because you don't want, you don't want this kind of permanent record.  of a project to just be you dripping sweat and stains and the rest of it. So that's where it definitely gets the best of me. And for a while, it was getting quite a bit cooler at night. It would drop into the mid-20s. The last few nights have been high 20s, 30 Celsius. I know I'm jumping around, but if you double the number and add 34, you'll get there pretty quickly. It gets you at least close.  Yeah. Um, but yeah, so it's, uh, it's been, it's been kind of a thing, you know, I'm, I'm looking forward to, uh, I'm, I'm, we're, have you seen the, the, have you gotten any of these Instagrams that are people jumping off docs or. Oh yeah. Doc wrist shots and that kind of thing, which I love. That's been, those have been keeping me going for sure. It's been kind of a, a tough week as far as motivation goes. Um, lots of weird feedback online and that kind of thing about work. And then, uh, to see, to see the occasional, you know, 777, either underwater or I got one, this is like a 777 with no bezel on a dock. And I was just like, this is good. People are having a summer. |
|Jason|Yeah. I think, you know, in many ways that that's what this strange year has been all about. I think it's been kind of appreciating different things. And as we've talked about before, you know, finding micro adventures, whether it's, you know, you camping in the yard or us swimming and snorkeling in a freshwater lake somewhere. That's kind of what it's been. For me, it's been Getting out in the garden. Kashani and I have a fair size backyard and we, um, last night we were out, uh, after it got a little cooler and we moved some, moved some plants around and mulched and I cut back some pretty invasive vines that were growing up the side of the garage and, and, you know, just stuff like that. It's all pretty satisfying stuff I normally wouldn't do in another year. And I, I'm kind of embracing the, the gardening lifestyle here. So, um, you know, that's been, That's been kind of fun and well, well needed around here, well overdue. But, you know, that's that's been kind of a classic summer here in Midwestern U.S. and one that I haven't been been doing over the past few years. So and you're off to the cottage more regularly this year as well and doing some some work there as well. |
|James|Yeah. So this is kind of a fun thing, because I will preface this by saying I don't necessarily need unless you figure you've got the the tool.  for the job. I don't need that many recommendations. I'm lucky enough to be surrounded by people who do this kind of work for a living. And I could make a couple phone calls, both from the product side and from people who actually use them. But I'm planning to start working more intently on refurbishing this property, this old farmhouse, to get it up to a point where it's a nice, comfortable sort of cabin scenario.  And to do that will require more tools than I typically keep. I have a drill, basically, and a hammer. I have the three or four things that most people have in their home. Yeah. But there's a few things that I was gonna need, and it's been nice. We've said this a million times and to say it again, but to operate as a layman within a space to learn about something and the rest of it. So I finally kind of have committed myself to the DeWalt ecosystem, I think, which I've been very happy with in the past. I have a couple of tools from them, including a really lovely corded drill, which will be less handy on a property that doesn't really have reliable power everywhere. That's on the list of things to fix. Kind of working my way through, you know, it's not so much off the grid as much as the building just needs some repairs before the grid is restored. And so I'm starting to build kind of a proper tool setup that would... And along with that, and this is quite smart, is these people that I know, my brother and some of his friends that do this for a living, they work with power tools and tools in general.  They basically said like the tools are one thing, one problem you have to solve, but you're mostly committing to a battery platform. And the other one is storage. And my brother is deeply into this company called Festool. And Festool is insanely expensive. It's awesome. It's super high end. It's not the kind of stuff you're going to find at Home Depot. But that's what my brother has. And he has this kind of like stacking thing that almost looks like you bought it from an Ikea.  it's kind of muted gray plastic, everything is modular, everything has a place, it's beautifully organized and it houses an array of tools and it's expandable and the rest of it. And I said like, Grant, I'm not gonna buy anything from Fez Tool, like the bins would cost kind of my entire project budget. Yeah. And he said, yeah, but the thing is, is if you don't mind the looks and the rest of it, or if you're moving in and out to more... Like my brother does a lot of fine finishing work and cabinetry and that sort of thing.  Um, but he said for people who work in in more kind of active job site scenarios like, uh, they have, um, like to Walt has a compete, not a competing product, but like a similar thing of stackable modular tool storage. And I know this will sound like an ad. DeWalt has no idea that I'm talking about this. I don't know anybody at DeWalt proper. I have a friend who actually, along with repping Omega reps to Walt and does a beautiful job at that. And I wrote him and I said, like, do I go with the really high end stuff for the slightly middle stuff or the more entry level stuff? And he said, honestly, for your uses, a guy that might pick it up a couple of times a month and all of the stuff is going to be rad. So just get what you can get on sale, which is a pretty good, pretty good tip, I think. And so I'm looking at a few different options.  Uh, but the, the modular tool system is kind of fun. Uh, so I've started receiving a couple of those in the mail and, and the, the level of just kind of like the ability to take kind of a whole stack, put it in the back of the Jeep. And then when I get home, put it back in the garage is kind of cool. |
|Jason|Oh, nice. Well, you realize, even though, even though you, you issued that disclaimer, you're still going to get a ton of emails and DMs. I'm sure we will for sure. |
|James|And I'm sure that there's people who are saying like, you should have gone with Makita instead of DeWalt, or you should have gone with this or that. And, and I had these conversations with people who use all the different platforms.  And at a certain point, you just pick one. Right. And this one seemed relatively straightforward. They're available just about everywhere. And that's what I've gone with. It's what I've experienced in the past. And it seems like a relatively stable platform. So I look forward to it. I can't really report back on the tools themselves or the overall setup. But as this develops in the next week or two, hopefully have a little bit more feedback as maybe this is something with more people kind of not so much forced to stay around home proper, but around a home, uh, might start considering, you know, learning a few, a few tricks of the trade and, and improving that space. I know if I, you know, that's how it's feeling to me these days. |
|Jason|Yeah. Well, Hey, uh, we should, before we jump into risk check and main topic, why don't we just, uh, update people a little bit of housekeeping here. We are planning to go back to alternating week episodes, uh, coming up here shortly. In fact, probably after this episode. So we'll be back to every other week. Um, But we'll also continue doing the one Q&A per month. So most months we'll probably have three episodes instead of four. But it's more than the two we used to do. So we're just kind of trying to regularize the schedule to get more in sync with our host platform over at Hodinkee. And certainly James's workload, also doing a lot of editorial work for them, just kind of made sense to move to a slightly different model than we've been doing since, gosh, March or April. |
|James|Yeah, it's been I think we're hitting I think this is 18 or 19 episodes we've done essentially back to back. We did take a week off, which we appreciate at a high level. And I think the way that it'll work now is we'll have more time to sink into the Q&A episode a month, basically, as you know, normally it was part of the weekly schedule. So we had a week. Yeah. Now we can kind of take it and make it maybe something a little bit more robust. Maybe that means we can call in experts when we need them.  Uh, and that sort of thing. And then otherwise we'll go back to the normal two episode format per month. And, uh, as a net outcome, you know, you still all get three episodes. So I don't feel too bad, uh, in, in the long scheme of things, but I do appreciate that everybody was, was enjoying and listening to the weekly episodes. So we'll, we'll do our best. And if certainly if a case ever comes up to offer a fourth episode, whether it be for a special reason or a special partner or something like that, we're not going to hesitate.  Uh, it's more just a question of time management and making sure that we can continue to make the best show possible while covering all the other bases in our lives. Yeah. Right. So how about some risk check? |
|Jason|Yeah. So, uh, this week I'm, I'm back to the Seiko Safari. So the SPB zero to nine, um, This is the, you know, certainly the one I just bought a few weeks ago. I'm actually working on a Hodinkee review of this. Oh, nice. It's one of those reviews where, you know, you actually bought the watch and are reviewing kind of an owner's review rather than just a kind of a loaner review, which is rare and also fun. I did have a chance to get diving and I've been I've actually been doing getting dirty out in the garden. It's kind of the perfect watch for all that. So all that will be coming up probably in the next week or two. I look forward to a review. Yeah. How about you? |
|James|It'll be fun. Yeah, I went back with kind of a summer classic for me, the 50th Pro Doxa.  um you know just on uh on a tan nato which i think is a real winner yeah uh that you know that kind of blend and and the more of a tan you've got i've got a decent tan going at this point in the summer with the top off on the jeep so that the orange looks even better that way and yeah it was just kind of like uh you know like i said it was kind of kind of a week where you got beat into the ground a little bit and i wanted uh wanted something that made me smile and that doxa kind of always checks that box so|
|Jason| Yeah, and just a little side note here, you know, our love of Garmin, I wore my Descent for the diving I did up in Michigan and you wear your Phoenix quite a bit. Our friends over at Garmin had a tough week as well with their outage. I think they're coming back. I went for a bike ride with my Descent yesterday and it seemed to sync up just fine. So I think they're coming out of the woods, but yeah, shout out to them. I'm sure they put in a lot of long nights coming out of that mess. |
|James| Yeah, for sure. And if you're, if you want to learn more about, uh, what they kind of went through with, uh, sort of a ransomware attack at a, at a high level, uh, we can throw that in the show notes as well. It's a, it's an insane story of, uh, you know, modern day. Yeah. Ransom, you know, that's what it is. And a huge outage for what has otherwise been a pretty rock solid platform and, and a free platform at that. Uh, so I'm sure that they're thankful that people, you know, gave, gave them the time to get that sorted out.  And that said, I'm sure it was just a disturbingly expensive overall outcome. So this is the time of year where people definitely want the most from their Garmin devices. And I'm sure we're all thrilled to have them back online. I also did a bike ride yesterday.  And it synced up with Kinect. So I think, at least from my standpoint, it looks like it's working again. So cool. We'll see if, and if there's more developments to that, we'll get to it to next week. But we're glad to see at least anecdotally that Garmin's on the other side of this one. |
|Jason|Yeah. Well, Q&A. Big episode. We've got a good crop of questions this week. And I think we might be able to get through them all. |
|James|Yeah, we might just. |
|Jason|Kind of hustle and and be fastidious in our timing here. |
|James|And for anyone who's just getting to this being their first Q&A episode, welcome, of course. It's a specific format. Basically, if you have a question for the show that you would like to be featured on the show in audio, we don't do Q&As via reading text, we'll reply to your email happily, thegreatnadoatgmail.com. But if you would like your question to be played in front of the audience and be part of a discussion between Jason and I then simply take your phone out, record a voice memo of you asking the question, please keep it to less than a minute, and then email that question to thegraynadoatgmail.com, and that's how you get on a show such as this one. Jason, why don't you take it away? |
|Jason|All right, well, here's our first question from Gary, who has a question about being a OneWatch guy. |
|Gary|Hi, guys. A while back, there was a Talking Watches segment on Hodinkee where Jack Nicklaus spoke about his single Rolex and how he wore it for years.  I got to thinking I'd like to be that way. Just be comfortable wearing the same versatile watch and never needing another. Instead, something else always strikes my eyes and I start investigating the next purchase. Recently, your conversations have me investigating Doxa, which is a brand I wasn't aware of until the great NATO. Haven't pulled the trigger on that one yet. Wondering what your thoughts are on this.  Do either of you sometimes wish you could stick with one watch? Take care, gentlemen. |
|Jason|Stay safe. So what do you think on that one, James? Have you had aspirations? |
|James|I think, moreover, my aspirations would be more like, could I be a three-watch guy? Just because there's so much simplicity there, but also all the variety that you might want and enthusiasm. |
|Unknown|Yeah. |
