
# The Grey NATO - Ep 73 - Downhill Adventures With Oris
Published on Thu, 24 Jan 2019 06:00:13 -0500



## Synopsis
In this episode, Jason and James discuss their experience attending a product preview event hosted by Oris in Vail, Colorado, where they got to ski and try out some new Oris watches. They talk about the new Pro Diver Dive Control limited edition watch and their interactions with Oris executives like Rolf Studer. They also discuss the exciting news that Omega is reviving the 321 caliber movement for an upcoming Speedmaster release. Other topics include Jason's experiences with the Sony WH-1000XM3 noise-cancelling headphones, a podcast recommendation about the Apollo 13 mission, and the classic British crime drama series Prime Suspect starring Helen Mirren.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-73-downhill-adventures)
- [episode MP3](https://www.buzzsprout.com/2049759/11311048-the-grey-nato-ep-73-downhill-adventures-with-oris.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|Jason Heaton| Hello, and welcome to another episode of The Gray Nado, a Hodinkee podcast, a loose discussion of travel, diving, driving, gear, and most certainly watches. This episode is brought to you by Alps and Meters, upholding the tradition of classic alpine sport. This is episode 73, and we thank you for listening. James, we're face to face. Hey, buddy. How's it going? Good. |
|James|Yeah. We've had a fun day. |
|Jason Heaton| Yeah. Oh man, I'm tired. |
|James|My legs are cooked. I'm just sleepy. I got hot eyes. Yeah. You know where you close your eyes and it's kind of warm? Yeah. And you're like, take a nap. Yeah. Yeah. I don't, I haven't earned that nap. I skied for three, I barely skied for three hours this morning and then I took some pictures of a watch and ate a huge, a huge lunch. Giant lunch. Yeah. |
|Jason Heaton|So a lot of bread and cheese in that lunch. We are recording from Vail, Colorado. Uh, we, uh, James and I both were invited out here by Oris to attend their, what has now become an annual Sort of product preview, pre-Basel. Yeah. A little show and tell where they show us some new watches. And, uh, you know, I think this, this event was cooked up by Rolf Studer, who we, you know, we, uh, we had this, uh, event, uh, last year as well here. And, you know, Rolf is a very avid skier, um, and a very good skier. And, and, uh, Vijay Geronimo, who's the U.S. brand president is also an avid skier. So I think these guys use this trip as kind of an excuse to get together and just do some skiing in some cool places. So last year we did this trip in December.  in Beaver Creek, which is, you know, not far from here. And it was it was early in December. And by all accounts, from locals and everybody, it was kind of a bad winter for snow out here in Colorado. Well, now here we are in early January here. And it is spectacular. |
|James|I mean, it was an incredible day. Yeah. So yeah, people who listen to the show long enough will remember that we did this very similar thing last year, we recorded a live episode, we had role fun.  And while the format of this trip is very similar, the show is just Jason and I this year. And we're just going to chat through kind of, you know, some of the stuff that we did today. We had kind of a good day. And like you said, the weather was, even in the span of time between when we got our gear and then when we got to the top of the first gondola, it was a different day. |
|Jason Heaton|Yeah. Yeah. Yeah. I don't know if the sun came up over the mountain or what, but we, we got our gear. I think we were probably at the lift by, I don't know, 9.15, 9.30.  You know, at first, a little bit chilly, you're kind of layered up, and then we did, I think we did one run, and of course, out here, you know, these runs are 20, 25 minutes long, and you're pretty cooked by the time you get to the bottom, and you know, you and I were both contemplating shedding a layer, but I kind of evened out over the rest of the morning, and seemed to be dressed just right for it, and it was, the sun came out, blue sky, I mean, just, you know, the classic high altitude, blue, dark blue sky against snow-capped peaks, and we did three solid, solid hours of just run after run after run all over Vail, which is just a massive... I had no idea. |
|James|You would go to the top. So if anybody's never been here before, the biggest place I skied was Whistler, and Whistler's huge. You could go do the peak to peak, but imagine Four? Five whistlers? I don't know. I don't know. But it just keeps going. Like you get to the top of what you think is the mountain. Yeah. And then you look off. And as far as you can see, you can see another, uh, uh, chairlift. Yeah. And then, and then you, you ski that in that direction, take another chairlift up, get to the top of another sort of, not a peak exactly, but the top. Yeah. Right. You look over the top and they go down into another bowl. |
|Jason Heaton|Yeah. What always amazes me about, uh, you know, the skiing like this is how you can sort of piece together an entire sort of days worth of skiing going you know, sort of almost traversing an entire range of slopes and lifts just by, you know, you take the lift up, you ski down, you kind of traverse over a little bit, come down, take another lift up to another. So you're sort of zigzagging your way across this incredible ski area, going up and down, taking different lifts, just different sorts of terrain. I think the most spectacular thing was when we got up to the top of, gosh, I don't remember what that lift was called, but we got all the way up to the top and looked back into the the legendary back bowl area, which is just, you know, the Rockies just go on and on and on. I just see this in 700 feet or whatever it is. Oh, yeah, it was. Yeah, it was. The sign said something like 11,500. I mean, it was I was wondering I was getting a little bit of a dry cough up there and I thought, OK, then, you know, I thought I would get a headache because I was getting a headache like in my hotel room at what are we at? |
