
# The Grey NATO - Ep 44 - The English Tour
Published on Tue, 03 Oct 2017 09:52:23 -0400



## Synopsis
The podcast features an interview with Nick and Giles English of Bremont Watches about their "English Tour", where they drove classic Jaguar and Porsche cars across the United States, making stops at various Bremont retailers and events. They discuss the logistics, challenges, and experiences of undertaking such a unique road trip with vintage automobiles. The interview provides insight into the planning, execution, and personal connections made during the tour, highlighting Bremont's dedication to connecting with their customers and incorporating their passions into brand experiences.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-44-the-english-tour)
- [episode MP3](https://www.buzzsprout.com/2049759/11311077-the-grey-nato-ep-44-the-english-tour.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James Stacey| Welcome to episode 44 of the Grey Nado, a loose discussion of travel, adventure, diving, gear, and most certainly watches. Thanks for listening. This episode of the Grey Nado is brought to you by Kill Hubris, a clothing company run by fellow watch geek Sam and built around the idea that we should treat others like we want to be treated.  The brand offers supremely comfortable pocket tees, graphic tees, raglins, and sweatshirts, along with leather goods, coffee mugs, and other accessories. Check out killhubris.com, more on the brand later in the show, including some new releases. Killhubris, when you believe in something, it's always statement season. We start today's episode on the road with Nick and Giles English of Bremont Watches. I tagged along for a few days of their English tour, and we sat down a couple times to chat about the tour, their cars, and more.  Stay tuned, as after the interview, Jason and I will wrap up the show with a solid set of final notes. But first, we pick up the story in Memphis, Tennessee. Alright, so we're here in the corner of a parking lot next to Graceland in Memphis, and the Jag's broken again, so I figured we would, uh...  Broken's a strong word. The Jag needs a little bit of TLC, so I figured it was a good time to do a bit of recording. I'm here with Nick and Giles English of Bremont Watches and we're on the English tour. How's it going guys? |
|Nick English|It's a lot of fun and clearly when you're taking two pretty old cars down over 2,000 or 3,000 miles, I think we've done 2,000 today, you're going to get the odd little mod you need to do. But no, we have had sort of a few brake and clutch issues, but it's Tremendous fun. And just seeing this incredible country is just amazing. And you wouldn't see it if we didn't do it this way, really. |
|James Stacey|For sure. Now, where did you you kicked off in New York? |
|Nick English|Yeah. So basically start just north of New York and head down through Philadelphia, Washington. And we did this amazing route down through the Blue Ridge Mountains, Winston, Salem, Charlotte, Charleston. Where do we go next? Atlanta, Huntsville, and now we're in Memphis. So We're going to end up in Texas. |
|James Stacey|It ends up in Texas in just a couple of days, I guess. |
|Nick English|Um, yeah. In two or three days time. Yeah. A lot of fun. |
|James Stacey|And, uh, we, uh, we checked out Graceland yesterday. So Memphis is, uh, Memphis is a treat, right? |
|Giles English|Well, I was at Graceland on my birthday. So how cool is that? And I think it's growing up as a child, there's one place in America I really wanted to do for, um, for everything relating to Elvis and music, come to Memphis. Elvis's house isn't quite as big as it always looked in the TV and the photos, but what a great place. |
|James Stacey|Yeah, and I mean, so we've got Giles on the mic currently. At a high level, why do this? Because it's not just you guys in two cars. You also have two support vehicles, a full support trailer, an on-site mechanic, and Various people kind of fixing things so that you can keep the road not just cars just fixers you have like why do this? What was the idea a year ago or whatever when you decided you wanted to try something like this? |
|Giles English|Yeah, I mean, it's a slightly sort of mad thing to do but it Originally we were thinking about doing a flying trip through the u.s And I had a plane crash and that sort of puts in an old biplane and and that put a lot of that's a trip to bed and the complications. So we'd always personally wanted to go and discover America. And we've been so many times, but it's mostly the towns, the cities, but not actually see the countryside. So that was a sort of a strong reason for doing it. And we had these two old cars that, you know, the type my father restored when we were children.  It's been the family forever and it's a very personal thing. And the Porsche 911 1973 that I bought when I was 21, I think it was, sort of had forever as well. And we thought, let's go and do this road trip. And if we could tie in with actually coming and seeing our retailers. So there is a reason for that as well. We could really make the most of it. |
|James Stacey|And the turnout so far has been|
|Giles English| Oh, we've had amazing turnout. So it's, I think it's very easy in in what you do as a as a company is to not actually meet people who buy your watches and America is such an important market to us. So it's been a lovely to connect with watch collectors, obviously our retailers and see them a couple of these retailers I've never been to before. So sure. So it's been a wonderful connection. |
|James Stacey| Yeah, we were at Medna Cow Jewelers last night in Memphis here, and I was really blown away. Connect is the right word, I think, because people came in, and they saw the watches, and they heard you guys speak, and they got to go kind of hands-on, try on anything they wanted. And then the cars really draw a certain type of watch guy and gal. Like, just, it's a real watch crowd that seems to be pulled directly to these cars. And, you know, it was a fairly small parking lot at this jewelry store in Memphis, and they had a bunch of people rocked up and brought their cars, they just kind of got it. I don't think I at least I didn't see any messaging that said bring a cool car if you have it. People just kind of saw what you guys are doing. And I think it's taking an interesting car, especially a car that's been with you or your family for a long time and driving it a long distance is a fairly American thing. And I think it speaks really interestingly to connecting with your retailers in the States. |
|Nick English|Also, James, you know, if you're there's such a close affinity between cars, watches, motorbikes, these sort of things. Sure, if you like tinkering, you would love the workings on in a mechanical watch, you'd love to these old cars, you can actually understand what's going on, you know, at the moment, we've got a clutch problem, as you can see across the parking lot. But you're you can see what's wrong. You know, there's this Oh, this C ring is popped out. And we're trying to sort out way of getting it back in again, in some way, keeping it exactly. And it's, that's the lovely thing. And you can see, you know, when something happens to your watch, you can Most people can at least say there's something wrong. And then if you've got experience, you can repair it. And so when we did this trip, Giles and I have a close mate from Churchill Classics based just north of New York. Great, great guy who they restore and these incredible cars. And we said, if we're doing this trip and we're pretty much seeing a retailer every night, you can't get halfway down and then something happened. That's happened. The clutch went yesterday. Brakes have gone.  Giles' starter motor broke. You know, all these sort of things do happen. And so it's a sort of way of making sure we got to the next location. And the insurance policy was Simon bringing his flatbed truck behind, you know, which I think was probably a good idea. |
|James Stacey|Probably a good choice. Now, for the cars themselves, like I mentioned, and Giles, like you had said, both of them have a history within your family.  Giles, why don't you tell us a little bit about the Porsche. You said you've had it for quite a long time. So it's a 73T, the 2.4. |
|Giles English|It is indeed, yeah. So I got my first job, I studied engineering and got my first job in the city of London, which was advising banks who are investing in engineering businesses. And my first paycheck for the month, and I was driving through London with Nick, and we saw these two beautiful Porsches, a 911T and a 911S, sitting by a car showroom and I just fell in love with these cars and at the time I think mine was £7000 and the S was £2000 more. I didn't have that money and I Yeah, slightly regret that because that's probably 100,000 pounds more now. But but we bought it and use as a daily car for about 15 years. Put it away, I've done bits of work to it, but it's, it becomes part of your family. And you bring that into New York, it's a bit like picking up your home and moving it. It's the most surreal thing and something you know so well in such an alien environment. And That bit's lovely. You become really connected with these things. |
|James Stacey|For sure, yeah. And the mechanical sympathy with the vehicle and then, of course, experiencing new places with it really increases, like people do with their watches. They take them places, they go on adventures, they travel, and it increases the personal value. |
|Giles English|It's all about these items. None of us need any of these items. But actually, if you have them, you enjoy them, you have this personal connection with it. And it's exactly the same with the watch. And that's what we love about old cars is that You know, yes, you'll have to fix it, but that'll work in 100 years time. But so will your watch. And we live in such a disposable society now that it's lovely to get away from that. |
|James Stacey|For sure. And Nick, how about with your temperamental Jag? |
|Nick English|Do you know, it has been amazing, though. We've done 2,000 miles. We haven't had to put a drop of oil in it. The problem with some of these old cars, so this one, the history is quite sweet. So our father bought it for our mother.  It was a bit of a basket case when he bought it and he restored it. And Giles and I remember being in the workshop with him, holding bits that he was putting together. You know, we were young at the time. But it has been in the family for all these years. But it has done relatively few miles over that time. And taking on a trip like this is interesting enough. You get a lot of things sorted. You know, one big thing we need to make sure as you're traveling through I mean, what is the temperature yesterday, today? It's 100 degrees. |
|James Stacey|Yeah, it was 30, 35 degrees Celsius, 37. It's unbelievably hot in Memphis. |
|Nick English|It's warm. And you can imagine these cars in traffic. So we did some really obvious things, like we put a new Alley radiator on with this amazing coolant called Evans Coolant. And it just keeps the car, the E-Types are notorious for overheating and hasn't had a problem. There's a few things like that we did. But when you do these miles, you sort of realize that something that hasn't been replaced for 50 years starts leaking or and and then you place that bit and then it has a sort of knock-on effect to the next bit so we're just going through so basically where Giles jokes that by the time I get this car back to the UK it'll be completely American because we replaced it with all these new parts but the fact is that you know this car I mean It's sort of more of a legacy. It's never going to be sold. It'll be passed down through the generations, this thing. |
|James Stacey|And it's a 1970. |
|Nick English|It's a 1970 Series II, 4.2 straight six. |
|James Stacey|Both cars are right-hand drive. |
|Nick English|Yeah, so you get a few weird comments. So you're sitting in traffic and you've got a big truck driver beside you looking over you. |
|Unknown|How do you do a drive-through? Yeah, I know. |
|Nick English|They're all sort of, you know, it's funny enough, they're more interested in the fact you're driving on the wrong side of the car rather than in|
