
# The Grey NATO - 134 - Our Favorite Watches Of 2020
Published on Thu, 17 Dec 2020 06:00:10 -0500



## Synopsis
This episode discusses the hosts' favorite watches of 2020, including models from brands like Seiko, Aquastar, Tudor, Rolex, Longines, and Breitling. They provide commentary on these watches and share personal experiences with some of them. The episode also covers new gear like the Garmin Descent Mk2 dive computer and other miscellaneous topics.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-134-our-favorite-watches)
- [episode MP3](https://www.buzzsprout.com/2049759/11310986-the-grey-nato-134-our-favorite-watches-of-2020.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|Jason Stacey| Hello, and welcome to another episode of the Graynado, a loose discussion of travel, diving, driving gear, and most certainly watches. This is episode 134, and it's proudly brought to you by Seiko and their award-winning Prospex LX dive watch. We thank you so much for listening. Hey, Jason, how you doing? |
|Jason Heaton|Pretty good. It's our last, uh, last episode of what's been a very interesting year. |
|Jason Stacey| Yep, a weird year. We did a lot of episodes this year. You know, some people remember we did weekly episodes for a while, and we've been down to about three episodes a month currently. I think 2021 is looking good. I think we'll certainly be able to continue on this format. And if we can make our way back to weekly episodes, I think we absolutely will. Yeah, it's been kind of a kind of a weird year. I'm not so not so sad to see the time move forward, to see us progress towards maybe some new phases.  Um, and then, yeah, with that in mind, as far as the show schedule, uh, we're going to take some time off. So the next episode, episode 135, we have something really special planned. I'm looking forward to it, but that will be January 14th. Um, so we're not going to do one like on the 30th, I guess it would have been, um, or, or right there just because, you know, that that's time to relax and, and not be working. Uh, and I have a little bit of vacation that I've been waiting many, many months for.  So yeah, we're going to take that time off. We'll be back on the 14th, probably do our next Q&A sometime early February. So if you have any questions for us, please get them sent in. We'll do like a super Q&A episode and kind of package all that together sometime either late January, early February to get back into the three-show flow. But yeah, January 14th, we really appreciate the flexibility to be able to take you know, some time off and, and, and kind of collect ourselves and get some plans together for the next year. And we thank you all very much for listening, uh, throughout this year. |
|Jason Heaton|Yeah, I was just, I was thinking about how it's been such a strange year for, for everybody and how doing TGN weekly or every other week, you know, all, all year has been this little kind of slice of normality or, or constancy, I guess, you know, I mean, we, we've been doing it for several years. I've lost track where we're at four or five years now. And, um, yeah, it's just become such a, uh, you know, stake in the ground every week for me that, that I'm so used to doing. And, uh, it's, it's just kind of kept things on the even keel, uh, through what's been a very strange year with no travel and different, different types of work. And, um, yeah, you know, just a bit of stress here and there. So, um, yeah, it's been great. And I think our feedback from our listeners is, has reflected the same and we're certainly grateful for everybody to hang by us and give us all that great feedback. |
|Jason Stacey| Oh, I absolutely agree. Yeah, it's been it's been kind of a weird year for work in general. Probably for lots of people, but certainly for us, there's, you know, there's no trips, there's no travel, there's no anything. And the truth is, is this show has really become, yeah, like you said, kind of not only a grounding point, but like my favorite piece of work that I get to do. And if we can get back to weekly episodes, I absolutely would love to make that happen. I've been, yeah, I've been just, just loving it. It's been a, it's been definitely a high point of the year from a sort of professional and community standpoint. And it's always nice to hear from people who are appreciating the show and have been listening and leaving comments and sending in emails and voice memos and the rest of it. |
|Unknown|Yeah. |
|Jason Heaton|Well, you know, as we're approaching the end of the year, this is, we're having kind of the, my least favorite sort of weather here. I know we've talked about weather a lot here, so I might as well just lean into it here.  Here's the weather report. Yeah. Um, you know, I always, we had this, these snow storms in October, November here, and I was kind of hopeful for an interesting winter. And now we've slumped back into this neither here nor there stuff of kind of cold and gray, um, but without any snow to make it pretty or to ski on. So, um, I don't know, you know, I'm, I'm hoping for, I'm hoping for a more interesting January. I've been just binge watching a lot of shows. I finally, I finally got myself to, to watch the Disney plus write stuff series. So I'm obviously a big fan of the book and the movie. And so I was a little hesitant to check that out, but it turned out to be good in a different way than the movie. I think I had to suspend my expectations and just sort of watch it for what it was. And it was pretty good. And then there was this Belgian sort of courtroom drama series called the 12 that I highly recommend that was really intelligent and good. And I'm reading like a 900 page book called Shantaram. I don't know if, Anybody else has read that out there. It was a fairly popular book back in I think the early 2000s, but it's um, it's a semi autobiographical book written by this guy named Gregory David Roberts that Ghoshani and I actually saw him wandering around the property at Goldeneye down in Jamaica last fall and When we were driving back to the airport our driver We I don't know how he came up, but we mentioned him and she said oh, yeah, he's a famous author So we looked him up and sure enough. He'd written this book and we I finally picked it up. Ghoshani just finished it And he was, so he's Australian. Sorry to go off on this tangent here, but it's really interesting. He he's, he's Australian and he, um, he became a heroin addict and to support his habit, he became an armed robber and he robbed banks and he was put in prison, uh, in a fairly infamous prison in Australia. And he escaped by going right over the front wall of the prison and escaped and fled to India where he sort of found himself and started, um, He was living in the slums of Bombay and, uh, started a free medical clinic for people there and traveled all over India. And then, um, I, I'm, I'm not far enough into the book to know what happens next, but apparently he broke himself back into prison, um, to serve out the rest of his sentence. I mean, it's just this grand bizarre story and, and it's as rollicking novel. So I recommend, I recommend Shantaram and I think I'm guessing a lot of listeners have read it just because apparently it was quite, quite popular, but, uh, yeah, So that's been my last week hunkering down here. |
|Jason Stacey|Well, that sounds really good. Speaking of something that I've gotten into, but haven't finished, have I talked to you about Patriot, the TV show on Amazon Prime? |
|Jason Heaton|No. Is that the kind of the semi-comic spy sort of thing? No. |
|Jason Stacey|Yeah. So it is. It's about a guy who's essentially an agent Um, someone who, who, you know, infiltrates various things for the government to make other things happening. And he's essentially going to be facilitate the transfer of money in and out of Iran, which I guess, you know, they're, they're supposed to be, uh, you know, that's not allowed. Right. So this is being done, but he works as kind of a, a mostly disconnected agent from the U S government, like a safety net sort of thing with where he doesn't have that much safety. Um, but he's so, uh, the story is about this guy who's kind of like a spy or an agent or whatever you want to call it.  but he's so bored and kind of depressed about his job that when he's not working, he writes really a beautiful like folk music about his classified missions. Wow. Wow. Has the guy who played John Locke on lost for those of you who would remember his name, it's escaping me right at the moment here. And I'm, I'm in a different computer setup, so I don't have as many monitors. I got, I got to keep things together today. But, uh, Yeah, the show's so far been really, really good. I've enjoyed it on maybe two or three episodes in, and it's not really like anything I've watched before. |
|Jason Heaton|Yeah, and it's from several years ago, right? Or is it a current thing? I think it's from now. Okay, all right. Let's see. I just feel like I've seen the title of that for a while. |
