
# The Grey Nato - Ep 31 - The Baselworld 2017 Megasode
Published on Tue, 04 Apr 2017 09:02:20 -0400



## Synopsis
The podcast is a discussion about watches and the recent Baselworld watch fair. The hosts talk about their impressions of various new watch releases from brands like Tudor, Rolex, Tag Heuer, Breitling, Zinn, Nomos, Omega, Seiko, Doxa, Blancpain, Rado, and Oris. They discuss their favorite models, designs, prices, and overall thoughts on the offerings from the show.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-31-the-baselworld-2017)
- [episode MP3](https://www.buzzsprout.com/2049759/11311090-the-grey-nato-ep-31-the-baselworld-2017-megasode.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James| Hey man, how's it going? Oh, not too bad. How are you doing? Yeah, not too bad. Not feeling too much jet lag, surprisingly. How about you? |
|Jason Heaton|No, I don't know what I did differently this time, but I'm doing okay, too. |
|James|Well, we dodged the bullet, I think. Been back for a few days anyways. |
|Jason Heaton|I guess so, yeah. How are you feeling about watches? Are you still looking at your own, or are you kind of tired of them? |
|James| Oh man, if it wasn't for this aerospace, I think I'd be pretty tired of the whole concept in general. It was kind of like a 100% week, like we really went for it. |
|Jason Heaton|Yeah, I know. Even for the most diehard kind of watch geek, I think Baselworld is a little bit overwhelming. I kind of came back and I know we were going to record the show a couple of days ago, but I've been pretty fried. So I'm glad we took a couple of days to kind of recover. |
|James| We're back from Basel and this is episode 31 of the Grey Nato, a loose discussion of travel, adventure, diving, gear, and most certainly watches. Thanks for listening. For those of you who may just be jumping in, this is definitely going to be our Baselworld episode. So we'll kick it off with some, you know, light new business, but we're going to get into the watches pretty much as quickly as possible. So what do you have? I mean, the last time we recorded was just before Basel. Like, so you and I have done basically nothing else. Is that you got anything else going on? |
|Jason Heaton| No, I mean, I'm just a blank slate these days. I'm kind of ready to jump in and talk about watches. But you know, before we get to that, we got to talk about that aerospace you got. |
|James|Yeah, yeah. So I, you know, thanks, definitely to your ability as a high class enabler. I found myself just kind of, just kind of hunting, essentially just aerospace. I mean, I looked at some of the other models that have the two screen sort of design, the anti-digi design. |
|Unknown|Yeah. |
|James| But for the most part, I liked the idea of the aerospace and I kind of have like a running list on Evernote of watches that when I have a half hour or an hour or I can't sleep, I pull that list up and I kind of just drop each one into a watch recon. |
|Jason Heaton|Oh, that's a good idea. |
