
# The Grey NATO – 218 – Crossing The Arctic Ocean With Børge Ousland
Published on Thu, 01 Dec 2022 06:00:00 -0500



## Synopsis
The podcast hosts Jason and James have a fascinating conversation with renowned Norwegian polar explorer Borge Ousland. Borge shares his experiences from his groundbreaking expeditions, including being the first person to complete solo and unassisted journeys to the North Pole and across Antarctica. He discusses the mental and physical challenges of these extreme endeavors, the evolution of equipment and technology over the years, and the impact of climate change on the Arctic region. Borge also talks about his recent collaboration with watchmaker Ulysse Nardin to test their Arctic Night Diver watch during one of his expeditions.

The hosts and Borge explore the inspiration behind his adventures, drawing from the legacies of pioneering explorers like Amundsen and Nansen. Borge provides insights into the meticulous preparation required, problem-solving in harsh conditions, and the profound appreciation for life's small comforts that emerges from these extraordinary experiences.

## Links
- [episode page](https://thegreynato.substack.com/p/borgeousland)
- [episode MP3](https://www.buzzsprout.com/2049759/11791629-the-grey-nato-218-crossing-the-arctic-ocean-with-borge-ousland.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|James| Hello and welcome to another episode of the Graynado. It's a loose discussion of travel, adventure, diving, driving gear, and most certainly watches. This is episode 218 and it's proudly brought to you by the ever-growing TGN supporter crew. We thank you all so much for your continued support and if you're listening and would like to support the show, please visit thegraynado.com for more details. Jason, how are we doing? |
|Jason| I'm doing pretty well. It's a wintry day. I'm looking out the window and we've got a lot of snow falling very quickly. Uh, that's going to pile up. It's kind of a, I guess, fitting for today's a guest and topic. Oh yeah. Yeah. We had a, we had the Thanksgiving holiday, uh, last Thursday and then kind of a long weekend that was, that was quiet and pleasant just to spend it with the family. And, and here we are. I mean, actually I spent a good part of the weekend kind of perusing our newly launched Slack community, the TGN Slack community, that response has been incredible. |
|James|Yeah, it really has. I didn't super know what to expect in terms of enrollment. We, you know, sent the email out very late Wednesday night. So I figured it would be kind of slow because it was a holiday weekend. People kind of trickle into the email, that sort of thing. And that really wasn't the case. So we're pushing the better part of 500 people in there from all over the world. Uh, we're getting the craziest wrist shots and some great adventure chat, the driving stuff, like the cars, man. |
|Jason|Yeah. |
|James| The cars are wild. There's some great stuff. I'm having an absolute blast. If you got the email and you haven't bothered signing up for the Slack, if you think this might be interesting, it's now functioning like a watch forum. It doesn't even feel like a Slack so much. At this point, we've got a handful of channels. We're adding more as needed. Jason and I are doing the admin stuff. To that note about me doing the admin stuff, the link in the email that we sent out was expired because I didn't realize you could only have one link going at a time for Slack.  So if you go to your email and click that link, you'll get an error. But if you go to the Substack version of that email, so click on the email itself to view it in Substack. In the comments, there's a new link and that'll get you in. If you're listening to this and any of that sounds too difficult, just send me an email at thegreatnadoatgmail.com and I will send you the link. I've done it.  A hundred times because I didn't realize that you couldn't have multiple versions of these links. So I made a mistake and I'll fix it by hand if I have to. It's been really, really cool to see everybody get in there and chat about various topics. All the normal stuff from the show is kind of being represented, but I kind of thought like, I don't know, Jason, what do you think? Like a hundred people maybe? |
|Jason|Yeah. And I've had to, I've had to refresh my memory about forum and sort of social media discipline because I had it's easy to kind of get in there and sort of get addicted and just start clicking around and reading everything. And suddenly you look at your watch and it's like, Oh, an hour's gone by and I've just been like looking at people's car pictures and chatting about diving and travel. And it's, uh, it's been a lot of fun and I, I can't wait to see how it develops, um, as people kind of settle in and calm down a bit and sort of what shakes out. But it's been, it's been really fun and great to see some familiar faces in there from our Q and a episodes and kind of Instagram, et cetera.  So super exciting. |
|James|Yeah, I absolutely agree. And then you've got some news for straps, right? It's been a popular email and slack topic is when one of the strap sales is going to be opened up for the 20 and 22 mils. |
|Jason|Yeah. So actually, as we're speaking here, the shop is open. We've opened it up for the purchase of additional TGN nylon straps for our annual subscribers. These are the same straps that you got when you signed up as an annual subscriber. The soft nylon Admiralty Gray.  formerly ute nylon straps that you know and love. These are with the TGN signed buckle. So if you got one strap size when you signed up, this is your chance to buy the other. So if you got a 20 millimeter, you can get a 22 or vice versa, or, you know, get two or whatever you want. And we're pricing these at $25 plus shipping. But as we promised, we're kicking off a set discount for our annual subscribers to use in the shop going forward. So as we introduce future products and things in the shop, um, you can use this, uh, the same discount going forward and that'll be 15% off any TGN shop order. Uh, that'll come via a code that we'll send you. Um, so look out for that email. That'll be coming shortly if you haven't gotten it already. You know, we only have one product currently. I mean, other than those remaining extra large t-shirts that are in there. So if you feel like picking one of those up, go right ahead. But we do have some exciting stuff coming in the pipeline for 2023 that we're excited to offer. If you're an annual subscriber, just keep an eye out for that.  Email with the details about the strap order and the discount code. And if you have any issues or questions, you can drop us a note at the gray, nato at gmail.com. You know, one more thing. I have a feeling that we're, we might run out of straps depending on the demand here fairly quickly. Although I do have a few more on order, not a few more, a couple hundred more on order for the end of December. So if the shop shows sold out, um, just, uh, rest assured that we'll be restocking uh, as we go and we'll notify you on the show and potentially through emails going forward. So just be patient with us. So that's the exciting news from the shop. |
|James|Absolutely. Yeah. So you said you had a good, good sort of Thanksgiving with the fam, which is nice. And then I saw that you finally had to, uh, tuck the land Rover away for winter. |
