
# The Grey NATO  – 174 – It's Henry Catchpole!
Published on Thu, 16 Dec 2021 06:00:20 -0500



## Synopsis
The podcast episode begins with Jason and James discussing the end of 2021 and looking forward to the new year. They talk about movies they've recently watched, including Sorcerer and The Rescue. James shares his excitement for an upcoming review of the Doxa 600T watch. They mention the successful launch of their Substack's Porter straps and express gratitude for the support from listeners.

The main segment is an interview with automotive journalist Henry Catchpole. They discuss Henry's background, his approach to automotive journalism, and his passion for driving and rallying. Henry also talks about his love for watches, including the Omega Speedmaster and Bremont brands.

In the final notes, James recommends a video of an Abarth 2000 sport prototype being driven, while Jason suggests listening to Frederick Forsyth's short story "The Shepherd" read by Al Maitland. James also highlights Fleet Foxes' live performance "A Very Lonely Solstice."

## Links
- [episode page](https://thegreynato.substack.com/p/174henry)
- [episode MP3](https://www.buzzsprout.com/2049759/11310944-the-grey-nato-174-it-s-henry-catchpole.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|Jason| Hello and welcome to another episode of The Grey Nado, a loose discussion of travel, diving, driving, gear, and most certainly watches. This is episode 174. It's proudly brought to you by the newly formed TGN supporter crew, and we thank you all so much for your continued support. James, this is our last episode of 2021. |
|James| Yeah, it sure is. And we're finishing the year with sort of an absolute bang as this episode features a chat with none other than a frequent TGN mention and a wonder of the automotive journalism world, Henry Catchpole. You know, it kind of goes without saying, but this has kind of been a long time coming, especially kind of two big fans of what Henry does like you and myself, Jason. |
|Jason|Yeah. I mean, I think it was probably within the first 10 episodes that you probably included a Henry video in a Final Notes. At least I know it was in the first year and we've traded links back and forth to a lot of his work. And it's, uh, it was a privilege to find out that, that he actually is a listener of TGN. Uh, so, uh, we know he's listening to this one for sure, but, uh, you'd mentioned a while back that he was on a flight or a drive somewhere and he, and he had TGN on the, on the speakers and I was like, wow, that's, that's awesome. So, um, we invited him on and here we go. |
|James| And yeah, so as far as the end of the year, this will be our last episode for 2021. We'll be back, uh, you know, rested likely a few pounds heavier for an episode on January 6th. That'll be a brand new episode. I hope everyone's pumped for it. I think it's going to be a great year for the show. Um, we certainly kind of have, uh, have all our ducks in order to, uh, to kind of get some interesting guests and, and good topics going. And I think, uh, I think it's going to be a good year for sports watches too. I have faith. So hopefully that all works out, but, uh, Yeah, if you're if you're feeling like you're missing a show or whatever, go back and listen to an old episode or or, you know, maybe dig around some of the final notes and fill your fill your time that way. But we certainly in advance of the end of the show, we wish everyone as you know, happy holidays, assuming you've got some time off and and then however you decide to celebrate. We hope it's a we hope it's a good time for sure. Jason, in a more, you know, sort of specific run, what have you been up to lately? You know, we've got a bunch to talk about because of the Q&A episode. |
|Jason| Yeah, true. I know it's been a while. Gosh, you know, I'm looking out the window now we've got, it's melted down a bit, but we, we got about a foot of snow last Friday. Um, and, and you know, I had a couple of comments. I've, you know, I went crazy posting photos on Instagram of, of all the fun I've been having in the snow, shoveling and snowshoeing and whatnot. But, uh, you know, people I guess are split into two camps. Somebody said, Oh, move to Texas. Uh, you won't have to deal with the snow. And I'm like, no way. I love this. I mean, to me, this is, You know, if it's going to be cold and dark, uh, I want heaps of snow. I just think it's so exciting. And that first big drop is so great. So, um, I've been getting out as much as I can. It's been pretty warm and nice blue sky with, with this beautiful, brilliant white snow everywhere. So it's lovely. It's been fun and it's, it came at the perfect time. You know, it feels like, it feels like the holidays. It feels like the end of the year and a proper winter.  You guys don't have any yet, right? Or you did have some a couple of weeks ago. |
|James|We had a good dumping a few weeks back. I mean, not a foot, but several inches. But now it's warmed up. I even think today it's significantly over freezing. So we'll see what the actual... I mean, the truth is that the lake gives us some weird stuff. We're so close to Lake Ontario. It makes some storms way worse, but it can kind of pad the temperature otherwise. I like snow a bit. I don't like shoveling it so much.  And what Ontario does that I'm sure Minnesota is exactly the same, but you know, the thing where there's been snow for a few weeks and it's just slush and it's kind of brown and ugly. Like if we're talking about a field or the woods, snow's awesome for sure. If I'm talking about a drive I have to make and get somewhere on time without, without, you know, being too scared about the pace I can carry or whatever and, or trudging to the grocery store to grab, you know, a carton of milk or whatever in, in when it's windy and really slushy, they can kind of keep all that as far as I'm concerned. You know, I, I think I, I, I do really like seasons and I think you kind of have a choice of either live somewhere like Southern California or whatever, um, where you, you kind of only get one, maybe one and a half seasons, you know, in Vancouver was nice as long as you didn't mind most of the season being rainy. Uh, just the temperature would change, but everything else was kind of the same.  Yeah. And, and I, I definitely miss that outlook on winter. You'd see snow for a week, maybe this year, maybe they won't see any at all. Who knows. But around here, the, the gnarly stuff, just like I assume in Minneapolis is like January, February. |
|Response sounds|Yeah. |
|James|That's when it's like too cold to, to want to do anything except, except go outside and really know that you're going to be able to get your heart rate up, like shoveling snow or cross country skiing or hiking or whatever. But the idea of doing something casual when it's negative 20, Everything is an effort. |
|Jason|Yeah. Yeah. Yeah. Layers upon layers of clothing. |
