
# The Grey NATO - Ep 112 - The Isolation Tapes // Perfect Product #3
Published on Thu, 21 May 2020 06:00:33 -0400



## Synopsis
Jason and James discuss products they consider "perfect" for their lifestyle, including Jason's Twin Six steel bicycle called the Rando, which he finds comfortable and well-suited for casual riding. James highlights the Aeropress coffee maker and Baratza Encore grinder as simple but effective tools for making excellent coffee at home. They also touch on hobbies like home improvement projects, camping in the backyard or park, and exploring photo editing techniques. The episode offers insights into finding joy in basic activities and products during the isolation period.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-112-the-isolation-tapes)
- [episode MP3](https://www.buzzsprout.com/2049759/11311008-the-grey-nato-ep-112-the-isolation-tapes-perfect-product-3.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|Jason Heaton| Hello and welcome to another episode of The Graynado, a Hodinkee podcast. It's a loose discussion of travel, diving, driving, gear, and most certainly watches. This is episode 112, and it's kindly brought to you by our friends and colleagues over at the Hodinkee shop, and we'll chat a little bit more about that later on. James, here we are again. Brightening up, a little warmer weather here, but otherwise it's|
|James Stacey| Groundhog week. Yeah. Yeah. I mean, I, yeah, same. It is a lot of that. And, uh, it is the weather today looks nice. It's been junky for the last few days. So I have, uh, I have some, uh, a little brief chunk of time off, uh, after today. And I'm hoping this weather holds, I don't really have any plan. It's obviously very difficult to make plans.  Yeah, currently, but yeah, just kind of relax and hang out and not maybe not spend as much time, you know, writing about watches or talking about watches for a few days, you know, make it over the US long weekend in, you know, Canada's was was the weekend before. So I worked through that. And I think things are good there for you. You're staying. You're staying active. And yeah,|
|Jason Heaton| Yeah. Spring has sprung here. You know, we, we slept with the windows open last night. We've been doing a little of that lately, but, uh, this morning was the morning that the, um, there's some government agency that handles pest control and they were, they decided to do some strafing runs with, uh, a pesticide. There's a gypsy moth infestation. So. Oh, sure. Yeah. Yeah. At 5 30 in the morning, there was this really loud buzzing. And I looked, I got up and looked out the window and there was this, uh, plane that was flying just above tree line. And I thought, Oh boy, you know, somebody's, some hobby pilots gone crazy from all this isolation and I couldn't get back to sleep. And then I kind of got online and started looking at this cause it kept doing these runs over and over again. It was really loud. And it turns out there's a gypsy moth infestation and they're spraying some sort of organic bacteria based pesticide that they say is safe, safe for all of us. But we'll see. Anyway, it was disturbed my, my slumber. But other than that, yeah, Yeah, it's going well. How about you? Now, you did a little camping. |
|James Stacey|Yeah, so the general cabin fever or maybe lack of cabin fever, depending on how you want to view it, got enough that we literally just pulled the tent out of the garage. It's an Alps mountaineering. It's called a Tantalus or a Taurus IV. It's like a really simple four-man tent. Yeah. And I just set it up in the front yard.  There's no... Where I live in Toronto, there's not really a backyard, it's like a little tiny sliver of a patio and it's all paved. Oh yeah. But we have a... Not a bad front yard, certainly enough room to move around and we set it up kind of in the morning. And I thought, maybe we sleep out there, maybe the girls would want to or not want to, I wasn't sure. Yeah. They're very young, so their minds change very quickly, especially with the kind of new-ish scenarios, the...  They've done some camping before, but certainly not in our front yard of our home in just outside of Metro Toronto. Uh, so yeah, we, we set it up and they played in the tent for the day and then they were, they were keen. So, uh, I sat on the porch with a, with a small fire and, and, uh, a glass of bourbon and they fell asleep and then I went to bed. It was nice. |
|Jason Heaton|Incredible. Wow. Any, uh, nighttime visitors, any wildlife neighborhood? |
|James Stacey|No, I mean, I'm, I'm sure there was, I'm sure we were at some point just encircled by raccoons.  which is the normal in this neighborhood. And then just recently, every now and then I get woken up in the middle of the night by coyotes. I remember telling you about hearing these crazy yelps and barking at three in the morning, and you said, oh, they're probably coyotes. And then I remembered literally being in a metro park, like a playground park, a kid's park, and seeing a big coyote just run on through.  And I was like, yes, I guess there must be. So we didn't get that, which is good. It's quite loud and would be kind of scary, I imagine, in a tent. Yeah. But no, I fell asleep. It was one of the best sleeps I've had, certainly in the last couple of months. I haven't been sleeping very well at all. So that was a plus. And then unfortunately, in the next the next two days, three days it rained. So the tent had to come back in. I have a smaller Alps tent, which you gave me some time ago for the life of me. I can't remember the model, the ghost maybe or something like that. But it's like a snow camping tent and it has to be You have to guy line. |
|Jason Heaton|It has to be guide. |
|James Stacey|Yeah, it has to be tied up essentially. So you stake it. It's really easy to set up on ground. Yeah. But the girls wanted to still sleep in a tent. So I tied that tent up to various elements in their bedroom. |
|Jason Heaton|Hey, that's a good idea. |
|James Stacey|And they stayed in there and really liked it. So that's just a little treat. It's a little bit outside the norm. I think that it was just a little bit of fun. So yes, a little Little bit of at-home camping, both inside and outside. I'm not sure you'd necessarily want to call the inside thing camping, but why not, you know, for... Yeah. |
|Jason Heaton|That's a good idea. I might have to do that once they're done with this pesticide spraying over here. |
