
# The Grey NATO - Ep 64 - Dive Watch Retirement
Published on Tue, 24 Jul 2018 09:00:14 -0400



## Synopsis
The podcast episode covers a range of topics related to travel, adventure, diving, gear, and watches. The hosts discuss Jason's experience driving the Bentley Bentayga SUV, their interests in film photography and developing skills in new hobbies, and Jason's maintenance work on his vintage Land Rover. The main topic is about the suitability of using vintage dive watches like the Rolex or Tudor Submariner for actual diving, considering their age and the need for proper servicing and testing. The hosts also share some final notes, including recommendations for a smartphone camera lens kit, a map of American watch companies, an article about the Thai cave rescue, and details about Singer's new customized Porsche 911 model.

## Links
- [episode page](https://thegreynato.substack.com/subscribe)
- [episode MP3](https://www.buzzsprout.com/2049759/11311057-the-grey-nato-ep-64-dive-watch-retirement.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|----|----|
|J.E. Stacey| Hello and welcome to another episode of the Graynado, a loose discussion of travel, adventure, diving, gear, and most certainly watches. This is episode 64 and we thank you for listening. Hey Jason, how's it going? It's been, uh, what, maybe a week since, uh, since we did the last one? |
|Jason Heaton|Yeah, it kind of came up quickly. Yeah, it sure did. You know, on my end, I had just gotten back from a trip the day before we recorded and And you were doing a lot of travel. And so we kind of squeezed it in. Lately, since then, I've been kind of enjoying some, just some downtime and some of the best weather we get here. So it's kind of nice to be nice to be around the house here, but you've been, you've been on the road and we'll be again shortly here. What, what was your, what was your last trip? That was the Portland trip, I think. |
|J.E. Stacey|Yep. Yeah. I was in, I was in Portland for a weekend.  Or for, I guess it was more like nearly four days to drive the Bentayga V8, the new Bentley with the four liter V8 engine, as opposed to their W12. Yeah. So, I mean, as you would expect, it's fantastic. Like, I mean, it should be, uh, you know, it's, uh, I think it, you know, it starts at $165,000. So it should be, you know, really remarkably good. And a lot of the ones we were driving around were in the low twos. Yeah.  uh, with, uh, with spec and you know, it's 550 horsepower. It's, uh, so much torque. They're very fast. They're very comfortable. I mean, like, I kind of think like if you look at it and yeah, or if you've ever been, if you've ever like seen inside a Bentley, you kind of already know what to expect, but you know, the interior is fantastic and the stereo is great. And, uh, and, and, you know, the seats are really comfortable and the visibility is excellent. You know, it's based on the same platform as the Uris.  which I drove in the past, and of course the Porsche Cayenne. So, you know, while they're working with the same hard points, I think that the Bentayga looks a little bit more like a wagon, which I like. It has sort of a longer roof. After I put up a photo when I drove the Continental GT, I was dressed kind of all in green with the green GT in Austria. And then they got me a green Bentayga for Portland. So I had the matching car. It was verdant green, which is this beautiful kind of saturated. Same color. Same forest green. Yeah, same color. And then a saddle interior, like a tan and black interior, which is really nice. So it was a great trip. Had some lovely food. We actually went to the factory where they make Pendleton. Oh, nice. Blankets and shirts and that sort of thing. And actually saw the whole process of like dyeing the wool and, you know, like using the looms and their quality control measures. That factory, the one in Portland, had been around since 1912, and their one in Washington was like 1907, local business that hires people locally and makes everything there. And I didn't realize that they had this interesting backstory with... They had this really beautiful blue, like a flannel sort of blue work shirt, and they were saying like, this shirt's kind of famous because It was worn by a band that at the time was calling themselves the Pendletones because they liked these shirts so much. And Pendleton, you know, nicely wrote them and asked if they could maybe not. And the second name that they came up with was the Beach Boys. |
|Unknown|Oh my gosh. |
|J.E. Stacey|Wow. So you can actually like see the cover of the first, I don't remember what the first Beach Boys album was called. My father would know for sure. But they're wearing Pendleton shirts on the cover. Oh, that's crazy. And so that shirt's been in consistent Manufacture since certainly since then and then of course beforehand, but that's a cool little side trip to yeah Definitely on a car sort of test drive trip. |
|Jason Heaton|That's that's really cool. |
|J.E. Stacey|Yeah, I think they wanted to kind of connect The in like Pendleton has some British roots. It was started by a Brit that came to the States So I think they wanted to connect the kind of craftsmanship and and the attention to detail which was extensive and and So much of the process was still hand done. Yeah, they had lots of machines for looms and spooling and all that kind of thing but there were people walking around making sure that everything was going correctly. Yeah. Which is pretty cool. And it felt like you're in kind of not a modern factory, especially if you've ever seen how like a car is made now. Yeah. And, but certainly not, not something super old. It was in this kind of middle ground where they must've found a kind of happy medium between technology and kind of hands on. And I found it really fascinating and I definitely wanted to pick up a shirt and then, you know, you expect a tour like this to end at the shop of some sort. Yeah.  And then it didn't. And, uh, and I, I forgot there was actually like a Pendleton flagship store down the street from where I was staying. And I didn't get a chance to go, uh, go take a look at some of the shirts, but it's my understanding. You can definitely dig them up in, um, in Goodwills if you know what you're looking for. |
|Jason Heaton|Oh, sure. I'm curious. And, and, you know, I'm guessing most, uh, TGN listeners are like myself and we'll never be in a position to be, you know, buying a, a Bentley Bentayga or a Continental or a McLaren or whatever in And you tend to, um, because of your work with Nuvo, um, the trips tend to be with these very high end cars. And I'm wondering if the experience of, you know, how does kind of the average person relate to these sort of cars? Is it, is it similar to kind of putting on somebody's, uh, Lange, like that time you, you got to wear a Lange while you were over in, uh, in Italy or, or if you're at a red bar group or get together and you, you put on someone's paddock, Is it sort of that type of experience where it's just sort of an appreciation from afar? Do you need to drive this car to appreciate it? |
|J.E. Stacey|I'm just kind of trying to relate to... I think you could be driven in something like a Bentley to understand what they're going for and why people actually pay that kind of money for it. I'll never pay that kind of money for a car. It's absurd at a personal level. But I think from coverage, I think like what someone reading the piece might get would be the exact same as somebody reading a post about a watch that they're never going to buy. Yeah. It's just kind of, you know, enthusiast knowledge and perspective. Yeah. And, and I think that, you know, certainly I find that if I read about a car, it's kind of like a little dose of being part of that car's thing. Yeah. Like whether you, whether you got to drive it or not, but like if I read a review, like I have a car story coming up in final notes. And when I read that, I got kind of the same buzz I would get from actually experiencing the car to some extent. You know, those details and all of the photos and that kind of thing kind of give you a better understanding of what it is. And if, and if you're into cars simply because cars, like you didn't, you didn't come to it because you need a vehicle. Yeah. Then I think that enthusiasm plays through, like none of us are coming to watches because we really need a watch. Yeah. Uh, so I think there's still, I think there's still that kind of two side of it. And then I'm sure there are people who would read a Bentayga review and that would inform a purchasing decision. Sure.  But that's got to be a much smaller slice. And I think that a lot of those people either already know what they're looking for and maybe they want to just know about smaller details or just get an idea of colors or what the interior looks like or something like that. But that one's a little bit harder for me to speak to because it's so far outside my personal experience with in terms of ownership. You know, I drive a Mazda. It's fine. It's a fine car. |
|Jason Heaton|Yeah. Yeah. Huh. Well, speaking of, uh, British cars in a much lower level. I'm finally having a little bit of time here at home for the rest of the summer. I've had some time to kind of do some a little bit of tinkering that's been long overdue with the Land Rover. Did kind of a fluid change last weekend and minor rust treatment and painting work and stuff like that. So I'm just kind of excited to be spending a little more time at home doing that kind of thing. And it's a very, it's just one of those activities that's so different than kind of anything else, you know, than, um, you know, diving or traveling or anything like that. It's a very, I'm, I'm very much a, uh, a novice kind of arm, uh, armchair or shade tree mechanic. So it involves a lot of, uh, heavy sort of prep and thought process on my, on my part. I'm not the kind that can just go out and know exactly what he's looking at and turn a wrench and, and do something. So in a way it's a little more rewarding, I guess, than, uh, you know, maybe if I were kind of an, Competent and confident mechanic who can just sort of know what he's doing I kind of enjoy that process of learning a new skill, which is something that I guess in the rest of my life I don't maybe get as much of so it's It's it's been kind of fun, and I'm looking forward to kind of getting my hands dirty literally the rest of the summer All right, I entirely know what you mean with with like picking not only with being a dilettante mechanic at best|
